CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,auc,spearman_r,count_missing,sigmoid_4_param_r2,sigmoid_4_param
HCC-33,1303901,9,9_1303901,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.030049362,1.042067254,1.018398449,1.016667023,1.046552407,1.066441046,0.924464088,0.603638378,0.127370593,MG-132,HCC-33,0.9235514782747248,-0.4303030303030302,0,0.9945409179358423,[  0.91802877   0.91370517 -17.8677762   -0.06288476]
HCC-33,1303901,269,269_1303901,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.949344661,0.954415616,0.996485943,0.970235916,0.952454974,1.02615954,0.913611041,0.563102907,0.072384203,NSC-207895,HCC-33,0.8735558555877897,-0.5878787878787878,0,0.9928629783212445,[  0.9054327    0.98804056 -22.48241565  -0.03413989]
HCC-33,1303901,245,245_1303901,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.921405906,0.86464905,0.972926433,0.953976738,0.914767073,0.88434611,0.517178082,0.006304357,0.00360748,UNC0638,HCC-33,0.7263730545413323,-0.8181818181818182,0,0.9907577020895012,[ 7.83181652e-01  1.05454514e+00 -3.03854463e+01 -1.37931951e-02]
HCC-33,1303901,306,306_1303901,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980848934,0.988454157,0.997583901,0.936276069,0.870543179,0.824003446,0.498715058,0.048687737,-0.068346445,Fedratinib,HCC-33,0.7345488066688608,-0.9515151515151514,0,0.9938983729140792,[  0.79977156   0.89978091 -14.45728153  -0.13917898]
HCC-33,1303901,157,157_1303901,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.021412465,1.021593554,1.036297385,0.934393989,0.90894009,0.594543143,0.182009988,0.163209717,0.129595864,JNK-9L,HCC-33,0.7141331405408672,-0.8787878787878788,0,0.994524910218196,[  0.66234987   1.14456421 -20.42659155   0.12949573]
DAN-G,1290797,172,172_1290797,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980838129,1.052975297,0.995125217,1.025357457,1.028721195,1.043428492,0.998958843,0.714767503,0.007113659,Embelin,DAN-G,0.9270809959332916,-0.3696969696969697,0,0.995420374816962,[  0.92727046   0.89180922 -28.84818142  -0.10346645]
H2369,1290808,272,272_1290808,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983087698,0.95912756,0.940670253,0.894430846,0.925022664,0.813437765,0.503861371,0.1583181,0.050666807,AR-42,H2369,0.7448099624426946,-0.9878787878787878,0,0.9946353112793699,[ 7.78456106e-01  1.05335995e+00 -1.48422442e+01  8.16404685e-03]
DAN-G,1290797,273,273_1290797,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9882239,0.989242978,0.935920071,0.966896513,0.931752727,0.946467203,0.59380934,0.062897064,0.017021869,CUDC-101,DAN-G,0.7693023035689113,-0.9272727272727272,0,0.9969403024642417,[ 7.90776271e-01  1.04712796e+00 -2.98530930e+01  1.37950559e-02]
JSC-1,1327769,173,173_1327769,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.142468464,1.098690355,1.080929982,1.101377518,1.114035953,0.944490656,0.455913611,0.1643503,0.13548013,FH535,JSC-1,0.8522218784777071,-0.709090909090909,0,0.991523796414225,[  0.74542237   1.04046919 -22.32211473   0.12959421]
JSC-1,1327769,265,265_1327769,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957291969,0.994346678,0.967408662,0.943243249,0.886413756,0.786359421,0.653240536,0.379959028,0.036375789,Tubastatin A,JSC-1,0.7873834660718896,-0.9636363636363636,0,0.9982981806522656,[ 1.21452692  0.41477532 -6.04911815 -1.41827157]
HCC70,907048,302,302_907048,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993886128,1.010446724,1.026528154,0.987866226,0.885673607,0.604876886,0.461705713,0.30533887,0.182620303,PI-103,HCC70,0.7630702734514774,-0.8909090909090909,0,0.9908599563479209,[  0.68080927   1.18195222 -10.25230191   0.17450638]
LOUCY,907789,45,45_907789,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987934827,0.962040137,0.962098043,1.000234483,0.971240752,0.948672438,0.166495805,0.010196879,0.009405497,Z-LLNle-CHO,LOUCY,0.7237351238731137,-0.8060606060606059,0,0.9991054552482875,[ 7.40756945e-01  1.02936516e+00 -4.51831226e+01  9.17467953e-03]
HCC70,907048,292,292_907048,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.019243838,1.024748391,0.997597227,1.018508464,0.996042379,0.995344164,0.995344164,1.015030103,0.160638275,Masitinib,HCC70,0.9602419853248112,-0.6565379871744699,0,0.9981556245363421,[   1.02795079    0.14938084 -137.18126474   -5.68742557]
NCI-H522,905944,252,252_905944,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.0377217,1.027469937,0.961963572,1.010648147,0.990520526,0.851641134,0.142269794,0.182884287,0.192831519,WZ3105,NCI-H522,0.755726095411525,-0.8303030303030302,0,0.9963461364748096,[ 6.74093364e-01  1.20183813e+00 -1.75821632e+02  1.72661862e-01]
NCI-H522,905944,224,224_905944,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.0128498,1.026739936,1.042539039,0.941747462,1.052144143,0.884655803,0.644186295,0.141254176,0.0424527,AS605240,NCI-H522,0.8074825561894632,-0.6969696969696969,0,0.9901942976428574,[ 8.01833496e-01  9.97073376e-01 -1.90046171e+01  5.34818083e-03]
D-392MG,946370,252,252_946370,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.020026359,0.993388531,0.966795978,0.996061227,0.933656805,0.943007706,0.500822867,0.228853002,0.143107407,WZ3105,D-392MG,0.7949073533366184,-0.9393939393939392,0,0.9943008325935768,[  0.7571076    1.21129617 -24.58389401   0.16316678]
D-392MG,946370,306,306_946370,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.010009053,1.019069904,0.952548199,0.94245732,0.89402902,0.725701489,0.590845625,0.232049202,0.027795195,Fedratinib,D-392MG,0.7645119345426201,-0.9515151515151514,0,0.9942461764859177,[ 0.89982799  0.74882811 -7.55363103 -0.33058164]
GDM-1,906870,294,294_906870,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.05069649,1.027984356,1.018073383,0.978601854,0.898002864,0.756374439,0.472258843,0.269767192,0.1056544,MPS-1-IN-1,GDM-1,0.7805096247133483,-0.9272727272727272,0,0.997853973867002,[ 0.76762225  0.98104733 -9.39206714  0.01035598]
GDM-1,906870,45,45_906870,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.02624426,0.997927315,1.010790487,1.038112154,1.002936047,0.993637195,0.835987876,0.066263529,0.048607208,Z-LLNle-CHO,GDM-1,0.8329113854098349,-0.7212121212121211,0,0.9988767268889834,[ 8.08043696e-01  1.03911719e+00 -4.85752893e+01  4.77570469e-02]
MEC-1,1330943,41,41_1330943,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961613041,0.965141745,0.990421627,0.967245707,0.979541187,0.90908516,0.489960183,0.224818989,0.196516583,S-Trityl-L-cysteine,MEC-1,0.7873428813527173,-0.7939393939393938,0,0.9987551287138491,[  0.74833072   1.27943092 -25.57967431   0.19648398]
GT3TKB,907041,276,276_907041,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.00495893,0.980763237,0.978038426,0.970023192,0.937667538,0.751168613,0.289357179,0.026592484,0.020725785,CAY10603,GT3TKB,0.7165480548484083,-0.9878787878787878,0,0.9989934032131907,[ 7.28562865e-01  1.01212385e+00 -1.85099720e+01 -1.79043011e-03]
Daudi,906831,330,330_906831,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.025050607,1.035568865,0.93397655,0.912101799,0.81404346,0.665157017,0.376484539,0.285063626,0.192240075,XMD13-2,Daudi,0.7381740557360096,-0.9515151515151514,0,0.9922431940240114,[ 0.67835272  1.14562203 -8.92323061  0.13862306]
GT3TKB,907041,308,308_907041,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.075122591,1.051502238,1.051634302,1.028438077,1.006154869,1.040271745,0.947276052,0.384063785,0.011460057,WIKI4,GT3TKB,0.8989104098406082,-0.6969696969696969,0,0.9963171864136489,[ 8.73081743e-01  9.41541632e-01 -2.57609818e+01 -2.52036713e-02]
TOV-21G,1240222,274,274_1240222,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.945104758,0.944610241,0.990705335,0.976559758,0.865854429,0.6676648,0.406344499,0.200242598,0.082172689,Belinostat,TOV-21G,0.7264636404725212,-0.9030303030303028,0,0.9959254243286702,[  0.72918047   1.06869787 -11.07478113   0.04403173]
TE-1,753621,308,308_753621,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.070048704,1.03885994,1.063881236,1.058780586,1.042428135,1.013498516,0.858587625,0.508157695,0.013055824,WIKI4,TE-1,0.9067522611438522,-0.6727272727272726,0,0.9966433015687284,[  0.95406228   0.69818631 -13.03255232  -0.38343992]
SK-LMS-1,909720,225,225_909720,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.017013474,1.025955979,1.033974495,0.880067526,0.834760252,0.683673798,0.414597565,0.202180459,0.128294797,Genentech Cpd 10,SK-LMS-1,0.7395967719511506,-0.8787878787878788,0,0.9925763360828652,[ 0.72747754  1.00838987 -8.69349409  0.02782402]
SK-LMS-1,909720,152,152_909720,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.027174308,0.96362396,0.937005822,0.950204134,0.951261637,0.850293568,0.647802126,0.368956502,0.15829027,CP466722,SK-LMS-1,0.8083852436979032,-0.9393939393939392,0,0.993950583151213,[ 8.36782457e-01  1.02619398e+00 -1.06243175e+01  8.22614349e-03]
SUIT-2,1240219,291,291_1240219,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990232653,1.002783229,0.925079485,0.950472361,0.829709268,0.788232951,0.628245824,0.445778773,0.162932858,KIN001-266,SUIT-2,0.7935556637632019,-0.9515151515151514,0,0.9945408647362031,[ 1.81378141  0.18872853 -4.06865391 -4.27658293]
HAL-01,949153,41,41_949153,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.046860342,0.983510769,1.021999181,1.008101335,1.000119611,0.830945391,0.078564157,0.03385205,0.03005195,S-Trityl-L-cysteine,HAL-01,0.7243309792797794,-0.7696969696969697,0,0.9987383099697715,[ 7.03251212e-01  1.02132563e+00 -4.01850033e+01  3.14430712e-02]
LS-513,907795,268,268_907795,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979240569,0.985833644,0.946079481,0.982177373,0.95899319,0.836184518,0.486490218,0.231582075,0.031449053,Sepantronium bromide,LS-513,0.7691450662569959,-0.9151515151515152,0,0.9958276756301387,[ 7.85928117e-01  1.00862211e+00 -1.32941879e+01 -5.93625582e-03]
SJRH30,909716,291,291_909716,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975888143,0.996798991,1.00781014,0.998100721,0.991484959,1.041357724,0.98489062,1.042830833,0.027751153,KIN001-266,SJRH30,0.9503375231000109,-0.0424242424242424,0,0.9949790829790776,[   1.02319       0.16965225 -146.20722405   -4.89005889]
KG-1-C,1240164,245,245_1240164,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964334852,1.026919238,1.024653523,0.957042945,0.921273162,1.007293224,0.987219015,0.322078015,0.041789953,UNC0638,KG-1-C,0.859078772357857,-0.6,0,0.99139941284479,[ 8.83675934e-01  1.05898319e+00 -1.76443502e+02  4.17899514e-02]
KG-1-C,1240164,306,306_1240164,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96917459,0.97017473,0.943650708,0.949386765,0.892180866,0.77464281,0.514126708,0.263512384,0.00789736,Fedratinib,KG-1-C,0.7534220269451394,-0.9757575757575756,0,0.9982225725862033,[ 0.85962021  0.83215383 -8.77385431 -0.22212331]
KG-1-C,1240164,268,268_1240164,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.928052846,0.975359297,0.93438288,0.883934696,0.803057241,0.738196953,0.5638591,0.370941508,0.074425278,Sepantronium bromide,KG-1-C,0.7483330178729408,-0.9636363636363636,0,0.9958723639530055,[ 1.70735217  0.21934414 -4.07745826 -3.5577302 ]
KG-1-C,1240164,249,249_1240164,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.001268711,1.051772891,1.010343197,1.007181815,0.959217532,0.956363895,0.902238713,0.481269297,0.094643443,Cabozantinib,KG-1-C,0.8796641970479799,-0.8060606060606059,0,0.9938113079118026,[ 8.86681233e-01  9.90884694e-01 -1.92672332e+01 -7.46008312e-03]
D-336MG,946369,252,252_946369,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.933633536,1.019526696,0.928907537,0.953013496,0.84430258,0.685984193,0.433921848,0.128929347,0.05471926,WZ3105,D-336MG,0.7172865405147049,-0.9151515151515152,0,0.9928892783191245,[  0.75527888   0.98977384 -10.45466105  -0.03465605]
NCI-H1648,687799,245,245_687799,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.027484675,1.016619253,1.037463123,1.102825445,1.014258637,1.051190934,0.93362137,0.582293823,0.083508249,UNC0638,NCI-H1648,0.9230568206354852,-0.4787878787878787,0,0.9916387198224422,[  0.9200712    0.86924667 -17.95100718  -0.11350953]
OCI-AML5,1330983,203,203_1330983,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.131076322,1.042697386,1.038813879,0.997637477,0.859118538,0.629417108,0.206205593,0.025045837,0.011425485,BMS-345541,OCI-AML5,0.7150805427132974,-0.9272727272727272,0,0.9926645318741402,[  0.69528775   0.92673382 -13.21702982  -0.02892228]
RPMI-8402,909702,9,9_909702,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.016296972,1.017515364,1.005033807,1.018517486,1.044538395,1.048396993,1.032039708,0.590318068,0.01942548,MG-132,RPMI-8402,0.9202632815557088,-0.0545454545454545,0,0.9978407068567501,[ 8.90544934e-01  9.96644414e-01 -1.69705008e+02  1.94254711e-02]
OCI-AML5,1330983,41,41_1330983,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.025587612,0.994219727,1.02139632,1.002046754,1.062669297,0.766930022,0.107631297,0.122047655,0.150177134,S-Trityl-L-cysteine,OCI-AML5,0.7419574726237339,-0.6363636363636362,0,0.9974000853297721,[ 6.71311902e-01  1.12229092e+00 -1.77005536e+02  1.26618692e-01]
OCI-AML5,1330983,53,53_1330983,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996768961,0.994901867,0.958256188,0.95099175,0.94596009,0.914722304,0.76517193,0.330458964,0.017722451,CGP-60474,OCI-AML5,0.8184548089633544,-1.0,0,0.9970639630831954,[  0.86913845   0.92917154 -15.54541356  -0.1008054 ]
OCI-AML5,1330983,45,45_1330983,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985932079,0.995285131,1.004307661,1.020039072,0.962865907,1.043527187,0.979655689,0.414836852,0.019969293,Z-LLNle-CHO,OCI-AML5,0.8796038028340709,-0.5151515151515151,0,0.9962996622046718,[ 8.78889156e-01  1.00855579e+00 -3.79999190e+01  1.00590449e-02]
TT,930299,252,252_930299,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.002827277,1.023395175,1.003083342,0.998313537,1.008424666,1.027846604,0.990789337,1.01945198,0.061169049,WZ3105,TT,0.9560796047695116,-0.1515151515151515,0,0.9984333097868738,[   1.0240617     0.1721081  -141.12553081   -4.80206465]
TT,930299,308,308_930299,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.06289605,1.039405602,1.075923625,1.031242858,1.079194876,1.023107802,0.992214483,0.230458208,0.011474148,WIKI4,TT,0.893353397717421,-0.5878787878787878,0,0.9962706636540963,[ 8.55734468e-01  9.63823142e-01 -3.79029765e+01  7.21379236e-03]
786-0,905947,269,269_905947,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986367945,1.043051281,0.996808655,0.940108788,0.991171729,1.044092707,0.981421997,0.616026899,0.022567745,NSC-207895,786-0,0.9011482082311588,-0.5878787878787878,0,0.9916347725316856,[ 9.04969089e-01  9.80052099e-01 -3.26626185e+01 -2.04010680e-02]
NCI-H1963,688010,86,86_688010,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957726226,0.970538167,0.959393007,0.927870101,0.945701589,0.864332703,0.737476817,0.352427282,0.117879654,A-443654,NCI-H1963,0.8082673022396297,-0.9515151515151514,0,0.9948736958040424,[ 8.50513947e-01  1.04252426e+00 -1.38699146e+01  1.89404330e-03]
NCI-H1963,688010,157,157_688010,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.025810252,0.981059391,0.943133147,1.047913025,1.038893109,0.585177746,0.230026149,0.132780031,0.129536231,JNK-9L,NCI-H1963,0.7277289964823406,-0.6969696969696969,0,0.990674131600329,[  0.66414738   1.16754059 -31.33124444   0.15269147]
KELLY,753618,157,157_753618,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.001965203,1.007873769,1.041847742,0.941404383,0.95385081,0.551255322,0.231879797,0.066784636,0.032761907,JNK-9L,KELLY,0.7014714019683784,-0.8666666666666665,0,0.9946812194818505,[  0.67995419   1.02955367 -16.4692445    0.03854691]
KYSE-50,1298222,276,276_1298222,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971827894,1.021899986,0.996385242,0.964044515,0.979173047,0.713427261,0.193397925,0.120380427,0.023435007,CAY10603,KYSE-50,0.7191393114191361,-0.8787878787878788,0,0.9961131627215439,[  0.69960613   1.07429296 -23.47646074   0.06299502]
EM-2,906855,245,245_906855,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954835298,0.927701802,0.881009318,0.915129324,0.889163719,0.923141356,0.716447826,0.004851587,0.002129209,UNC0638,EM-2,0.7459272039895527,-0.8909090909090909,0,0.9926689550341621,[ 7.96408077e-01  1.08044160e+00 -6.13555832e+01  1.77984804e-03]
LS-1034,917486,306,306_917486,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972546801,0.966463829,0.93158301,0.942011789,0.995583052,0.90966723,0.792562064,0.575173277,0.086403178,Fedratinib,LS-1034,0.8476436268989316,-0.8666666666666665,0,0.9930418857155059,[ 1.23049492  0.3235649  -8.85281204 -2.11781422]
LN-229,1240169,133,133_1240169,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.949503517,1.009042091,0.949888217,0.849093902,0.729572029,0.621681213,0.472714729,0.299866788,0.181149785,Doxorubicin,LN-229,0.7191041532368954,-0.9393939393939392,0,0.9938039966995459,[ 0.75988426  0.95613353 -5.57032365 -0.02736414]
HTC-C3,924151,152,152_924151,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993296868,1.019868878,0.913552543,0.922619406,0.743359903,0.65496103,0.388438538,0.25168172,0.193994164,CP466722,HTC-C3,0.7205306632235702,-0.9515151515151514,0,0.9906949131248297,[ 0.6791447   1.12066919 -8.06642048  0.11163328]
LB996-RCC,753585,274,274_753585,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.029814419,1.02726046,1.03951772,0.988693711,0.974142031,1.008221358,0.304039585,0.165509645,0.070911732,Belinostat,LB996-RCC,0.7858505329733452,-0.7818181818181817,0,0.9946801594757738,[  0.75260374   1.12037119 -57.42804713   0.11790952]
UACC-257,905977,219,219_905977,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972510339,0.973888011,0.948225528,0.978083405,1.009566686,0.977953302,0.958425291,1.019317324,0.166843119,AT-7519,UACC-257,0.935710160669226,-0.103030303030303,0,0.9927612199762731,[   1.02336695    0.19202711 -142.69654555   -4.2256012 ]
YH-13,909905,222,222_909905,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975326507,0.973434647,0.983881986,0.992351745,0.915370482,0.84738533,0.738404863,0.484375268,0.071095564,BX-912,YH-13,0.8273420679042968,-0.8909090909090909,0,0.9977541832089678,[ 1.41240483  0.2418393  -6.46694407 -3.1412709 ]
SKN-3,1299059,256,256_1299059,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.919920715,1.009497845,1.000724072,0.998785906,1.026332906,1.0014683,0.900971131,0.614574039,0.015516736,JW-7-24-1,SKN-3,0.8866703647925557,-0.4909090909090908,0,0.9915654562509874,[  0.97234932   0.70418552 -16.15893238  -0.42523697]
SKN-3,1299059,272,272_1299059,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966654565,1.004095231,0.989878553,0.96556223,0.874353759,0.513386085,0.37139295,0.222023587,0.135177034,AR-42,SKN-3,0.7194372754227428,-0.9393939393939392,0,0.9902958917631268,[  0.65200914   1.18614827 -12.64559935   0.15753051]
SK-MEL-3,909724,291,291_909724,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957145926,0.992830504,0.918441149,0.943419385,0.96860109,0.957004744,0.864063726,0.175848689,0.002133266,KIN001-266,SK-MEL-3,0.8087135385917411,-0.8303030303030302,0,0.9961282877777362,[ 8.42834316e-01  1.03460987e+00 -3.28308854e+01 -3.61194106e-03]
NCI-SNU-16,908446,41,41_908446,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.925913129,0.99119244,0.916909596,0.953193941,0.897340369,0.861400122,0.318407898,0.173145968,0.15731326,S-Trityl-L-cysteine,NCI-SNU-16,0.7351288994123606,-0.9393939393939392,0,0.9925152116373077,[  0.72506534   1.26996817 -30.60721082   0.16123355]
NCI-SNU-16,908446,136,136_908446,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.034708987,1.031180363,1.077656328,1.077118246,0.986243313,0.9506115,0.758445556,0.415109563,0.134053612,Mitomycin-C,NCI-SNU-16,0.8775667403763364,-0.7818181818181817,0,0.99358014424842,[  0.86876004   0.92716919 -12.11350438  -0.03774868]
NCI-SNU-16,908446,45,45_908446,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960783625,0.961525096,0.884958496,0.923728175,0.905225392,0.908177674,0.887688564,0.112911756,0.055575806,Z-LLNle-CHO,NCI-SNU-16,0.7858651869063894,-0.8545454545454544,0,0.9914997645090509,[  0.83284329   1.13670553 -49.66157442   0.05524011]
NB10,949171,287,287_949171,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95894123,0.994337026,0.995651235,0.975791686,1.021382558,1.007889075,1.011803591,0.993941124,0.007968088,KIN001-244,NB10,0.9404135077248402,-0.0424242424242424,0,0.9967800109657681,[  1.04441971   0.23535068 -59.45797129  -3.25325853]
NCI-H720,687600,308,308_687600,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,1.069392165,1.041681563,1.081873279,1.036274348,0.990853244,0.971079931,0.811776167,0.374894226,0.008265619,WIKI4,NCI-H720,0.8757730815266795,-0.8424242424242423,0,0.9949646490970151,[  0.89100708   0.82235541 -14.08479532  -0.17659969]
MHH-PREB-1,908136,291,291_908136,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971537568,0.924150223,0.920056264,0.924012312,0.885070113,0.850973414,0.426951122,0.00109724,-0.000528257,KIN001-266,MHH-PREB-1,0.711509347693032,-0.9878787878787878,0,0.9934058000998979,[  0.76949867   1.0365724  -23.55913635  -0.02721569]
